date;Pivots;Valeur1(req);Valeur2(Mo)
2014/12/05:16:03:26.500;Pivot3;1264.331542969;323.978485107
2014/12/05:16:03:27.000;Pivot3;2615.726074219;755.439697266
2014/12/05:16:03:27.500;Pivot1;2429.34375000;675.326904297
2014/12/05:16:03:28.000;Pivots4;1686.373413086;134.527481079
2014/12/05:16:03:28.500;Pivot3;2207.171386719;752.029907227
2014/12/05:16:03:29.000;Pivot2;713.950073242;64.680641174
2014/12/05:16:03:29.500;Pivot1;1606.078979492;573.551269531
2014/12/05:16:03:30.000;Pivot1;2708.235595703;183.112258911
2014/12/05:16:03:30.500;Pivot1;2863.126953125;108.520355225
2014/12/05:16:03:31.000;Pivot2;2452.895263672;272.572296143
2014/12/05:16:03:31.500;Pivot2;2678.521484375;174.36656189
2014/12/05:16:03:32.000;Pivots4;1217.498657227;658.179199219
2014/12/05:16:03:32.500;Pivots4;1073.172607422;281.063690186
2014/12/05:16:03:33.000;Pivot2;1899.907226562;730.130004883
2014/12/05:16:03:33.500;Pivot1;1715.145996094;560.520385742
2014/12/05:16:03:34.000;Pivot1;997.349304199;333.696960449
2014/12/05:16:03:34.500;Pivots4;699.95880127;916.685546875
2014/12/05:16:03:35.000;Pivot3;1999.176025391;806.541870117
2014/12/05:16:03:35.500;Pivot3;2120.257324219;757.566711426
2014/12/05:16:03:36.000;Pivots4;2047.204223633;485.078674316
2014/12/05:16:03:36.500;Pivot3;1640.783081055;206.186157227
2014/12/05:16:03:37.000;Pivot2;2391.515380859;706.699829102
2014/12/05:16:03:37.500;Pivots4;2809.073486328;460.89843750
2014/12/05:16:03:38.000;Pivot1;1349.830932617;157.981155396
2014/12/05:16:03:38.500;Pivot1;1196.387573242;52.636455536
2014/12/05:16:03:39.000;Pivot1;1749.788452148;747.358276367
2014/12/05:16:03:39.500;Pivot2;1028.172851562;469.471069336
2014/12/05:16:03:40.000;Pivot2;2436.729003906;270.628997803
2014/12/05:16:03:40.500;Pivot1;1441.187133789;892.599609375
2014/12/05:16:03:41.000;Pivot3;1179.512084961;502.39630127
2014/12/05:16:03:41.500;Pivots4;2293.325195312;868.518676758
2014/12/05:16:03:42.000;Pivots4;716.393737793;994.196533203
2014/12/05:16:03:42.500;Pivot2;1361.333129883;473.974243164
2014/12/05:16:03:43.000;Pivot1;1988.56628418;230.539398193
2014/12/05:16:03:43.500;Pivot1;2935.965332031;433.393035889
2014/12/05:16:03:44.000;Pivot3;1795.41406250;346.943267822
2014/12/05:16:03:44.500;Pivot1;2169.689208984;356.219207764
2014/12/05:16:03:45.000;Pivots4;331.208007812;965.840148926
2014/12/05:16:03:45.500;Pivots4;2940.674804688;208.056762695
2014/12/05:16:03:46.000;Pivots4;884.566345215;818.020935059
2014/12/05:16:03:46.500;Pivots4;1171.350830078;387.149597168
2014/12/05:16:03:47.000;Pivot3;1579.728393555;832.222412109
2014/12/05:16:03:47.500;Pivot2;2019.035400391;244.717590332
2014/12/05:16:03:48.000;Pivot3;1641.14465332;356.160064697
2014/12/05:16:03:48.500;Pivots4;2639.762207031;925.482116699
2014/12/05:16:03:49.000;Pivot2;1472.11718750;188.463638306
2014/12/05:16:03:49.500;Pivot2;1400.070678711;475.614715576
2014/12/05:16:03:50.000;Pivot3;2454.727294922;116.791954041
2014/12/05:16:03:50.500;Pivot1;1371.789428711;219.860656738
2014/12/05:16:03:51.000;Pivot1;2025.98840332;119.118751526
2014/12/05:16:03:51.500;Pivot2;2124.240478516;524.050354004
2014/12/05:16:03:52.000;Pivots4;1436.410888672;658.573120117
2014/12/05:16:03:52.500;Pivot1;420.278991699;273.210662842
2014/12/05:16:03:53.000;Pivots4;1297.79284668;660.084472656
2014/12/05:16:03:53.500;Pivot1;2706.556396484;699.406555176
2014/12/05:16:03:54.000;Pivot2;1321.248901367;266.757720947
2014/12/05:16:03:54.500;Pivot1;2954.68750000;915.944763184
2014/12/05:16:03:55.000;Pivot3;1601.98828125;984.756774902
2014/12/05:16:03:55.500;Pivot2;2684.884277344;410.098022461
2014/12/05:16:03:56.000;Pivot2;1840.217285156;806.394897461
2014/12/05:16:03:56.500;Pivot2;1374.288696289;732.785766602
2014/12/05:16:03:57.000;Pivot1;287.354492188;178.054107666
2014/12/05:16:03:57.500;Pivot2;2191.855712891;219.179046631
2014/12/05:16:03:58.000;Pivots4;561.481689453;272.93371582
2014/12/05:16:03:58.500;Pivots4;2094.269042969;985.773498535
2014/12/05:16:03:59.000;Pivot2;2797.039550781;840.958984375
2014/12/05:16:03:59.500;Pivots4;583.051269531;809.662414551
2014/12/05:16:04:00.000;Pivot2;2541.07812500;111.474876404
2014/12/05:16:04:00.500;Pivot3;2242.696777344;750.389221191
2014/12/05:16:04:01.000;Pivot2;1815.189453125;97.67465210
2014/12/05:16:04:01.500;Pivot3;1620.234008789;870.499267578
2014/12/05:16:04:02.000;Pivots4;2060.319824219;818.637268066
2014/12/05:16:04:02.500;Pivot2;1145.89843750;932.656799316
2014/12/05:16:04:03.000;Pivot1;1926.157348633;70.997955322
2014/12/05:16:04:03.500;Pivot1;2646.395263672;709.630859375
2014/12/05:16:04:04.000;Pivot3;2861.333251953;822.792419434
2014/12/05:16:04:04.500;Pivot2;2041.208129883;962.572509766
2014/12/05:16:04:05.000;Pivot2;2782.314453125;149.080230713
2014/12/05:16:04:05.500;Pivots4;2399.24218750;247.543807983
2014/12/05:16:04:06.000;Pivot1;923.074890137;109.269081116
2014/12/05:16:04:06.500;Pivot1;1939.349975586;163.265823364
2014/12/05:16:04:07.000;Pivot2;2993.369384766;988.376403809
2014/12/05:16:04:07.500;Pivots4;691.491821289;693.345458984
2014/12/05:16:04:08.000;Pivot3;2448.016845703;417.044830322
2014/12/05:16:04:08.500;Pivot3;163.891204834;625.910339355
2014/12/05:16:04:09.000;Pivot2;813.880615234;583.277587891
2014/12/05:16:04:09.500;Pivot1;639.953674316;755.519592285
2014/12/05:16:04:10.000;Pivot1;654.398071289;432.412689209
2014/12/05:16:04:10.500;Pivots4;522.258056641;227.581192017
2014/12/05:16:04:11.000;Pivots4;2916.287841797;132.677474976
2014/12/05:16:04:11.500;Pivot1;950.863769531;491.235595703
2014/12/05:16:04:12.000;Pivot3;2990.514160156;593.150939941
2014/12/05:16:04:12.500;Pivots4;711.725891113;262.995483398
2014/12/05:16:04:13.000;Pivot1;294.30670166;347.541809082
2014/12/05:16:04:13.500;Pivot1;866.30645752;501.352172852
2014/12/05:16:04:14.000;Pivot1;1105.981933594;893.82208252
2014/12/05:16:04:14.500;Pivots4;334.601867676;921.374755859
2014/12/05:16:04:15.000;Pivot2;345.926696777;721.429748535
2014/12/05:16:04:15.500;Pivot3;345.789154053;433.093902588
2014/12/05:16:04:16.000;Pivots4;1030.242675781;948.99005127
2014/12/05:16:04:16.500;Pivots4;2689.490722656;976.534667969
2014/12/05:16:04:17.000;Pivots4;236.524902344;177.862091064
2014/12/05:16:04:17.500;Pivots4;2098.154785156;708.77166748
2014/12/05:16:04:18.000;Pivot1;1820.77722168;476.367797852
2014/12/05:16:04:18.500;Pivot1;620.085388184;721.733215332
2014/12/05:16:04:19.000;Pivot2;2740.74609375;114.432655334
2014/12/05:16:04:19.500;Pivot1;2892.001220703;756.88104248
2014/12/05:16:04:20.000;Pivot2;352.588134766;656.19732666
2014/12/05:16:04:20.500;Pivots4;2839.35156250;620.801391602
2014/12/05:16:04:21.000;Pivot1;2806.823730469;733.633117676
2014/12/05:16:04:21.500;Pivots4;657.643371582;931.430847168
2014/12/05:16:04:22.000;Pivot2;326.458770752;656.510925293
2014/12/05:16:04:22.500;Pivots4;1705.273925781;913.630065918
2014/12/05:16:04:23.000;Pivot2;1278.913818359;484.487213135
2014/12/05:16:04:23.500;Pivots4;2050.389160156;566.440368652
2014/12/05:16:04:24.000;Pivots4;676.334411621;336.335357666
2014/12/05:16:04:24.500;Pivot3;904.509643555;557.204772949
2014/12/05:16:04:25.000;Pivot2;851.772094727;387.287017822
2014/12/05:16:04:25.500;Pivot3;2573.513671875;125.188079834
2014/12/05:16:04:26.000;Pivot1;455.875579834;850.377258301
2014/12/05:16:04:26.500;Pivot1;2802.34375000;653.055603027
2014/12/05:16:04:27.000;Pivots4;2817.764648438;875.97845459
2014/12/05:16:04:27.500;Pivot2;559.809936523;368.006469727
2014/12/05:16:04:28.000;Pivots4;1280.816650391;379.261901855
2014/12/05:16:04:28.500;Pivots4;741.268615723;858.231689453
2014/12/05:16:04:29.000;Pivot2;2098.708496094;369.061645508
2014/12/05:16:04:29.500;Pivot2;1482.947753906;978.186279297
2014/12/05:16:04:30.000;Pivot2;2997.218261719;148.999847412
2014/12/05:16:04:30.500;Pivots4;616.307006836;849.710754395
2014/12/05:16:04:31.000;Pivot1;2934.440429688;320.253265381
2014/12/05:16:04:31.500;Pivots4;814.120239258;952.889038086
2014/12/05:16:04:32.000;Pivot2;936.036987305;732.015869141
2014/12/05:16:04:32.500;Pivot1;1422.880737305;61.520244598
2014/12/05:16:04:33.000;Pivot3;526.281005859;504.600128174
2014/12/05:16:04:33.500;Pivots4;455.564849854;884.863098145
2014/12/05:16:04:34.000;Pivot3;1001.639465332;989.801696777
2014/12/05:16:04:34.500;Pivot2;662.568481445;789.774353027
2014/12/05:16:04:35.000;Pivot2;2306.700683594;114.240455627
2014/12/05:16:04:35.500;Pivot3;1070.536865234;181.216720581
2014/12/05:16:04:36.000;Pivot2;2325.973144531;774.038818359
2014/12/05:16:04:36.500;Pivot1;2203.530761719;613.321899414
2014/12/05:16:04:37.000;Pivot3;426.522369385;370.577148438
2014/12/05:16:04:37.500;Pivots4;289.174468994;687.523742676
2014/12/05:16:04:38.000;Pivot1;2801.060546875;198.888137817
2014/12/05:16:04:38.500;Pivot1;1725.67578125;156.750442505
2014/12/05:16:04:39.000;Pivots4;1217.881958008;256.257354736
2014/12/05:16:04:39.500;Pivot1;1601.436279297;859.121826172
2014/12/05:16:04:40.000;Pivot3;880.316833496;982.055908203
2014/12/05:16:04:40.500;Pivot2;2435.816650391;478.111236572
2014/12/05:16:04:41.000;Pivot3;2204.941650391;981.047668457
2014/12/05:16:04:41.500;Pivot1;2251.899658203;796.608581543
2014/12/05:16:04:42.000;Pivot2;2113.899414062;576.219543457
2014/12/05:16:04:42.500;Pivots4;1615.122070312;345.903594971
2014/12/05:16:04:43.000;Pivot3;494.994995117;470.448669434
2014/12/05:16:04:43.500;Pivots4;2426.703613281;389.250366211
2014/12/05:16:04:44.000;Pivot1;2454.875244141;725.433227539
2014/12/05:16:04:44.500;Pivots4;1460.088012695;78.599342346
2014/12/05:16:04:45.000;Pivot2;1790.12109375;454.712158203
2014/12/05:16:04:45.500;Pivot2;1470.276977539;138.290756226
2014/12/05:16:04:46.000;Pivot2;941.45513916;433.234558105
2014/12/05:16:04:46.500;Pivot1;599.05847168;155.290939331
2014/12/05:16:04:47.000;Pivot3;213.941375732;338.803131104
2014/12/05:16:04:47.500;Pivot3;1088.736083984;561.978759766
2014/12/05:16:04:48.000;Pivots4;1925.870483398;70.334022522
2014/12/05:16:04:48.500;Pivots4;1308.999267578;767.910644531
2014/12/05:16:04:49.000;Pivot3;1149.299804688;150.795455933
2014/12/05:16:04:49.500;Pivot1;2987.943847656;315.533599854
2014/12/05:16:04:50.000;Pivots4;282.679931641;429.994262695
2014/12/05:16:04:50.500;Pivot3;2821.779052734;173.897720337
2014/12/05:16:04:51.000;Pivot2;2730.834960938;897.192260742
2014/12/05:16:04:51.500;Pivot1;2557.216552734;92.221603394
2014/12/05:16:04:52.000;Pivots4;488.370269775;408.493682861
2014/12/05:16:04:52.500;Pivots4;1295.639526367;723.179382324
2014/12/05:16:04:53.000;Pivots4;2031.428955078;948.732971191
2014/12/05:16:04:53.500;Pivot2;444.523162842;506.24331665
2014/12/05:16:04:54.000;Pivot3;2020.07800293;796.417602539
2014/12/05:16:04:54.500;Pivot2;2235.834716797;974.884460449
2014/12/05:16:04:55.000;Pivot1;1223.413208008;789.378540039
2014/12/05:16:04:55.500;Pivots4;1875.761474609;194.211425781
2014/12/05:16:04:56.000;Pivots4;974.086364746;863.933044434
2014/12/05:16:04:56.500;Pivot1;378.596618652;87.324432373
2014/12/05:16:04:57.000;Pivots4;2184.184326172;934.360534668
2014/12/05:16:04:57.500;Pivots4;149.312469482;209.647720337
2014/12/05:16:04:58.000;Pivots4;2254.461425781;259.677886963
2014/12/05:16:04:58.500;Pivot3;1204.636962891;409.453582764
2014/12/05:16:04:59.000;Pivot1;2351.520751953;260.435302734
2014/12/05:16:04:59.500;Pivot1;2387.554199219;524.135375977
2014/12/05:16:05:00.000;Pivot1;2428.772705078;968.431091309
2014/12/05:16:05:00.500;Pivot3;722.315307617;823.260131836
2014/12/05:16:05:01.000;Pivot3;2416.418701172;292.802276611
2014/12/05:16:05:01.500;Pivot3;2949.389892578;589.535461426
2014/12/05:16:05:02.000;Pivot3;591.299804688;637.33190918
2014/12/05:16:05:02.500;Pivots4;456.41128540;284.343994141
2014/12/05:16:05:03.000;Pivots4;1870.651855469;858.527099609
2014/12/05:16:05:03.500;Pivot1;2602.074707031;108.009613037
2014/12/05:16:05:04.000;Pivot3;1414.459716797;384.077148438
2014/12/05:16:05:04.500;Pivot1;796.10925293;282.30065918
2014/12/05:16:05:05.000;Pivot3;1702.538818359;445.753509521
2014/12/05:16:05:05.500;Pivot3;2016.743652344;150.487289429
2014/12/05:16:05:06.000;Pivot1;1306.396606445;393.250183105
2014/12/05:16:05:06.500;Pivots4;1295.357177734;643.459716797
2014/12/05:16:05:07.000;Pivot3;957.534606934;351.493133545
2014/12/05:16:05:07.500;Pivot3;1490.031860352;59.675937653
2014/12/05:16:05:08.000;Pivots4;2426.756835938;938.722900391
2014/12/05:16:05:08.500;Pivot2;1880.185913086;526.015869141
2014/12/05:16:05:09.000;Pivot2;1750.294067383;858.351623535
2014/12/05:16:05:09.500;Pivots4;304.035919189;670.732788086
2014/12/05:16:05:10.000;Pivots4;443.628479004;590.920654297
2014/12/05:16:05:10.500;Pivot1;800.877258301;961.64263916
2014/12/05:16:05:11.000;Pivot2;931.741760254;652.180053711
2014/12/05:16:05:11.500;Pivot1;218.61164856;381.302001953
2014/12/05:16:05:12.000;Pivot1;2842.460693359;327.654144287
2014/12/05:16:05:12.500;Pivot1;372.043518066;578.29675293
2014/12/05:16:05:13.000;Pivot1;2578.455322266;978.332580566
2014/12/05:16:05:13.500;Pivots4;2843.610351562;602.765686035
2014/12/05:16:05:14.000;Pivot1;2922.479003906;366.194061279
2014/12/05:16:05:14.500;Pivot2;2070.732910156;246.094848633
2014/12/05:16:05:15.000;Pivot3;1782.312988281;233.97026062
2014/12/05:16:05:15.500;Pivot1;2264.145996094;476.269134521
2014/12/05:16:05:16.000;Pivot3;2637.700195312;322.30368042
2014/12/05:16:05:16.500;Pivots4;2811.600097656;771.888061523
2014/12/05:16:05:17.000;Pivots4;375.875823975;757.66619873
2014/12/05:16:05:17.500;Pivots4;689.351806641;890.349121094
2014/12/05:16:05:18.000;Pivot2;1358.104736328;129.043548584
2014/12/05:16:05:18.500;Pivot3;1388.985229492;628.460632324
2014/12/05:16:05:19.000;Pivot3;1633.371582031;705.44921875
2014/12/05:16:05:19.500;Pivots4;2964.315917969;891.829772949
2014/12/05:16:05:20.000;Pivot2;2841.85546875;314.324035645
2014/12/05:16:05:20.500;Pivot3;2668.413330078;141.145309448
2014/12/05:16:05:21.000;Pivot2;2538.411376953;94.367652893
2014/12/05:16:05:21.500;Pivot1;1726.009399414;888.046386719
2014/12/05:16:05:22.000;Pivots4;2721.664794922;541.406616211
2014/12/05:16:05:22.500;Pivot3;1924.584960938;268.07409668
2014/12/05:16:05:23.000;Pivots4;807.722106934;450.658752441
2014/12/05:16:05:23.500;Pivot2;896.99597168;246.417709351
2014/12/05:16:05:24.000;Pivots4;917.482727051;460.841827393
2014/12/05:16:05:24.500;Pivot3;759.350769043;350.275695801
2014/12/05:16:05:25.000;Pivots4;105.189941406;619.678955078
2014/12/05:16:05:25.500;Pivot2;1895.589355469;306.906433105
2014/12/05:16:05:26.000;Pivot2;1193.650390625;755.681335449
2014/12/05:16:05:26.500;Pivot3;2791.462646484;574.381408691
2014/12/05:16:05:27.000;Pivot2;372.411132812;728.88092041
2014/12/05:16:05:27.500;Pivot2;397.849121094;533.993896484
2014/12/05:16:05:28.000;Pivot2;681.481018066;934.213378906
2014/12/05:16:05:28.500;Pivot3;1090.07031250;433.818359375
2014/12/05:16:05:29.000;Pivot1;940.710571289;193.316055298
2014/12/05:16:05:29.500;Pivot1;2815.430419922;547.440185547
2014/12/05:16:05:30.000;Pivot2;2187.947998047;585.946350098
2014/12/05:16:05:30.500;Pivot3;2925.987548828;744.044677734
2014/12/05:16:05:31.000;Pivot2;275.236846924;465.39755249
2014/12/05:16:05:31.500;Pivots4;1353.783691406;985.31036377
2014/12/05:16:05:32.000;Pivot2;2907.735839844;167.10156250
2014/12/05:16:05:32.500;Pivot2;1638.669067383;113.623886108
2014/12/05:16:05:33.000;Pivot2;1534.259643555;156.977386475
2014/12/05:16:05:33.500;Pivot3;2687.568359375;918.518493652
2014/12/05:16:05:34.000;Pivots4;249.370010376;121.475448608
2014/12/05:16:05:34.500;Pivot2;1962.649047852;345.735931396
2014/12/05:16:05:35.000;Pivot1;2906.191650391;852.171264648
2014/12/05:16:05:35.500;Pivot3;2134.379150391;803.475769043
2014/12/05:16:05:36.000;Pivots4;1476.471191406;921.195495605
2014/12/05:16:05:36.500;Pivot3;324.861816406;244.089889526
2014/12/05:16:05:37.000;Pivot3;2213.125732422;983.808776855
2014/12/05:16:05:37.500;Pivots4;1224.000854492;678.325134277
2014/12/05:16:05:38.000;Pivots4;2752.388671875;979.616333008
2014/12/05:16:05:38.500;Pivot1;1313.819824219;523.128845215
2014/12/05:16:05:39.000;Pivot3;2542.822021484;264.892944336
2014/12/05:16:05:39.500;Pivot3;1648.391601562;928.704162598
2014/12/05:16:05:40.000;Pivots4;1960.547851562;945.391418457
2014/12/05:16:05:40.500;Pivot3;2333.046386719;574.910339355
2014/12/05:16:05:41.000;Pivots4;191.100387573;199.019836426
2014/12/05:16:05:41.500;Pivot1;2037.461181641;970.998046875
2014/12/05:16:05:42.000;Pivot1;653.805847168;332.604522705
2014/12/05:16:05:42.500;Pivot3;684.464416504;324.095397949
2014/12/05:16:05:43.000;Pivot2;2763.489013672;140.341461182
2014/12/05:16:05:43.500;Pivot1;1737.448120117;924.631347656
2014/12/05:16:05:44.000;Pivot2;1963.938964844;326.757080078
2014/12/05:16:05:44.500;Pivot3;1182.61718750;958.097106934
2014/12/05:16:05:45.000;Pivot2;2898.745849609;984.347839355
2014/12/05:16:05:45.500;Pivot2;2472.310546875;970.090576172
2014/12/05:16:05:46.000;Pivot2;2877.094482422;430.382904053
2014/12/05:16:05:46.500;Pivot1;477.646972656;101.616279602
2014/12/05:16:05:47.000;Pivot3;237.517196655;895.499938965
2014/12/05:16:05:47.500;Pivots4;244.038925171;616.08013916
2014/12/05:16:05:48.000;Pivot3;852.620544434;875.098449707
2014/12/05:16:05:48.500;Pivot3;2363.884765625;963.531005859
2014/12/05:16:05:49.000;Pivot2;366.91809082;216.563476562
2014/12/05:16:05:49.500;Pivots4;2175.156982422;827.486877441
2014/12/05:16:05:50.000;Pivots4;2231.145507812;528.996032715
2014/12/05:16:05:50.500;Pivot1;971.702880859;419.412231445
2014/12/05:16:05:51.000;Pivot2;1626.210327148;457.37512207
2014/12/05:16:05:51.500;Pivot2;615.917175293;195.658630371
2014/12/05:16:05:52.000;Pivot3;2843.108642578;669.450012207
2014/12/05:16:05:52.500;Pivot1;2482.961914062;704.799987793
2014/12/05:16:05:53.000;Pivot2;1460.025390625;927.714599609
2014/12/05:16:05:53.500;Pivot3;1529.813476562;513.903686523
2014/12/05:16:05:54.000;Pivots4;2491.154541016;121.630996704
2014/12/05:16:05:54.500;Pivots4;1474.929077148;332.804138184
2014/12/05:16:05:55.000;Pivot3;1853.725219727;609.964294434
2014/12/05:16:05:55.500;Pivot2;834.015808105;354.072937012
2014/12/05:16:05:56.000;Pivot1;1338.879394531;432.308441162
2014/12/05:16:05:56.500;Pivots4;2883.975097656;214.583496094
2014/12/05:16:05:57.000;Pivot2;1680.510253906;362.303009033
2014/12/05:16:05:57.500;Pivot1;2406.201416016;974.610168457
2014/12/05:16:05:58.000;Pivots4;2094.383056641;806.874206543
2014/12/05:16:05:58.500;Pivot3;488.655792236;102.80998230
2014/12/05:16:05:59.000;Pivot3;631.782653809;952.315551758
2014/12/05:16:05:59.500;Pivots4;575.990112305;426.538696289
2014/12/05:16:06:00.000;Pivot3;2729.904052734;634.929870605
2014/12/05:16:06:00.500;Pivot1;1141.960205078;646.338989258
2014/12/05:16:06:01.000;Pivot3;391.03717041;994.089050293
2014/12/05:16:06:01.500;Pivot3;1197.809082031;961.500915527
2014/12/05:16:06:02.000;Pivots4;1728.527709961;66.25479126
2014/12/05:16:06:02.500;Pivot3;1534.557739258;338.986175537
2014/12/05:16:06:03.000;Pivot2;1447.202636719;399.12600708
2014/12/05:16:06:03.500;Pivot2;2452.49609375;385.173095703
2014/12/05:16:06:04.000;Pivot2;695.536987305;774.511962891
2014/12/05:16:06:04.500;Pivot3;244.803726196;366.54977417
2014/12/05:16:06:05.000;Pivot3;425.870513916;902.720397949
2014/12/05:16:06:05.500;Pivot2;2547.317626953;240.153198242
2014/12/05:16:06:06.000;Pivot1;2315.433349609;860.644287109
2014/12/05:16:06:06.500;Pivot2;1027.063110352;254.021209717
2014/12/05:16:06:07.000;Pivots4;1746.246826172;742.824584961
2014/12/05:16:06:07.500;Pivot1;1278.314208984;394.750183105
2014/12/05:16:06:08.000;Pivot3;1275.986938477;151.579650879
2014/12/05:16:06:08.500;Pivot2;607.58581543;139.291687012
2014/12/05:16:06:09.000;Pivot2;2087.928710938;897.879516602
2014/12/05:16:06:09.500;Pivot2;1684.999511719;158.001464844
2014/12/05:16:06:10.000;Pivots4;1217.88269043;392.584533691
2014/12/05:16:06:10.500;Pivots4;1996.722045898;800.589782715
2014/12/05:16:06:11.000;Pivot3;1174.754272461;383.583190918
2014/12/05:16:06:11.500;Pivot2;2465.427001953;436.703491211
2014/12/05:16:06:12.000;Pivot2;2502.60937500;663.39642334
2014/12/05:16:06:12.500;Pivot3;1687.68750000;492.376159668
2014/12/05:16:06:13.000;Pivot3;1352.995849609;466.145324707
2014/12/05:16:06:13.500;Pivot3;2929.502685547;397.262695312
2014/12/05:16:06:14.000;Pivots4;1022.198669434;469.111755371
2014/12/05:16:06:14.500;Pivot2;2495.392089844;648.473999023
2014/12/05:16:06:15.000;Pivot2;358.052490234;771.202392578
2014/12/05:16:06:15.500;Pivot3;1150.160400391;843.756958008
2014/12/05:16:06:16.000;Pivot2;1302.251220703;966.720092773
